Mitjana subimatge 1,Variancia subimatge 1,Skew subimatge 1,Kurtosis subimatge 1,Mitjana subimatge 2,Variancia subimatge 2,Skew subimatge 2,Kurtosis subimatge 2,Mitjana subimatge 3,Variancia subimatge 3,Skew subimatge 3,Kurtosis subimatge 3,Mitjana subimatge 4,Variancia subimatge 4,Skew subimatge 4,Kurtosis subimatge 4,Mitjana subimatge 5,Variancia subimatge 5,Skew subimatge 5,Kurtosis subimatge 5,Mitjana subimatge 6,Variancia subimatge 6,Skew subimatge 6,Kurtosis subimatge 6,Mitjana subimatge 7,Variancia subimatge 7,Skew subimatge 7,Kurtosis subimatge 7,Mitjana subimatge 8,Variancia subimatge 8,Skew subimatge 8,Kurtosis subimatge 8,Mitjana subimatge 9,Variancia subimatge 9,Skew subimatge 9,Kurtosis subimatge 9,Etiqueta
6.05113636363636,2.33451298701299,0.529151096118117,3.01866632086684,7.30681818181818,2.09961038961039,0.0764679502919052,2.04408950670823,5.65340909090909,1.9649025974026,0.294317283840309,2.60978755329147,9.2,2.63899371069182,-0.201044729740681,2.19147865187327,12.11875,1.80341981132075,0.126157083270673,2.46293556017727,10.2125,4.41996855345912,0.0233135374506317,2.33271702498087,33.5852272727273,529.581266233766,1.0307659032115,3.35158148342139,29.0340909090909,309.473116883117,0.703913081778441,2.69493724268379,27.6534090909091,202.650616883117,0.598229891247592,2.27597736865979,No-Ulls
11.0113636363636,0.0112987012987013,9.19393682810383,85.5227925809821,11,0,NaN,NaN,11,0,NaN,NaN,14.60625,95.1332940251572,5.55406480727505,37.9012952751468,39.08125,2217.0814072327,1.59218845295019,4.04843613757294,11.075,0.0949685534591195,4.41293822946442,23.2386526358493,44.4034090909091,2798.59633116883,2.0494672805908,6.61139011532269,63.4772727272727,7615.71376623377,1.32319995829873,2.99195725341823,12.4488636363636,18.1459415584416,4.1293843119348,22.2692557219143,No-Ulls
23.1761363636364,24.1802272727273,0.360250091576773,2.03319654180909,20.6363636363636,13.8327272727273,0.277816737880599,2.29589186583236,18.2784090909091,14.0649025974026,0.308682205520978,2.09793865117779,64.5375,817.08034591195,0.946790949468179,2.67384583853491,58.08125,1134.30153301887,1.33134346199788,3.45842883318361,58.425,1273.05094339623,1.26104016891055,3.35198522230827,54.8522727272727,1404.88090909091,0.727430078011003,2.58407883457161,82.2897727272727,2282.68698051948,-0.0586089743234853,1.87486277484015,61.2670454545455,1763.64827922078,0.515776921906143,2.24452165679806,No-Ulls
5.11931818181818,0.105681818181818,2.34202751139373,6.47941104594331,5.76136363636364,0.491298701298701,0.364127392908749,2.05959672370463,7.68181818181818,6.81246753246753,2.11771916370624,7.14269937485233,7.91875,70.7795204402516,3.97344714636305,18.8901688875152,78.88125,4078.5204009434,0.471187244822473,1.82427156995445,71.98125,2753.59084119497,0.803834654205709,2.72475062105138,4.8125,19.5132142857143,4.96834046748008,27.6293498384506,33.5568181818182,1219.53961038961,1.28097097984305,3.91982456956247,88.6022727272727,1567.84090909091,0.014923091578867,2.09075407939387,No-Ulls
108.494318181818,826.388538961039,-0.116985227459029,1.78978344807691,110.505681818182,852.605681818182,-0.112830111712057,1.75595585756313,111.698863636364,653.423084415584,-0.124118865434365,1.8292626689102,185.31875,277.916627358491,-0.128068946270884,1.81383606141705,187.3,287.091823899371,-0.199359413798849,1.87144601989774,184.56875,279.441784591195,-0.16976333728144,1.84671843881069,232.403409090909,146.093474025974,-0.246916266927475,2.09368948000161,235.005681818182,129.742824675325,-0.183682280832693,1.76370915558436,232.284090909091,124.764545454545,-0.216912205932808,1.80259668357652,No-Ulls
16.5397727272727,303.381266233766,1.0345475797322,3.10022311518526,16.3295454545455,174.885064935065,1.81817917331035,8.12141889600435,12.9545454545455,69.4950649350649,0.508013808487942,2.28973009366605,31.6375,689.25141509434,0.906911728728765,2.78929846962675,64.56875,4178.77511792453,1.02817592112367,3.09980458607368,43.08125,1843.55939465409,1.73717354635277,5.8423672617404,18.5511363636364,570.545941558442,2.24919913037108,8.16556958719724,60.7670454545455,2187.47113636364,0.567144487971308,2.89145708417829,52.1136363636364,1392.27272727273,0.741452683047777,2.68274473154919,No-Ulls
45.0056818181818,184.714253246753,0.158605964889276,2.36711809489845,59.0738636363636,168.05737012987,0.0782293324846617,1.84476836579864,38.4602272727273,203.255551948052,0.188250055280479,2.29618049336996,117.1375,3148.89921383648,0.393702670177246,1.61442282829406,138.08125,2040.61599842767,0.307657291981294,1.67392591384722,81.58125,940.823545597484,0.944773153665576,3.29489134002275,49.7329545454545,2394.89399350649,1.17042772256122,3.75628224180499,103.579545454545,3968.07363636364,0.0126865883894627,1.80075338028637,88.5568181818182,2304.28246753247,-0.148734439859834,2.00498980208285,No-Ulls
97.6022727272727,651.840909090909,0.883200515572852,3.48975338600327,94.7954545454545,928.300779220779,0.878092807862024,2.68520813039244,101.096590909091,1213.63061688312,0.628078783470249,2.5025842877367,135.43125,704.674488993711,0.254537413320509,2.5293621518591,99.58125,586.848702830189,1.2428531775695,3.54640229277623,132.46875,1219.89838836478,0.164383070636385,2.46270616779695,164.323863636364,679.214512987013,-0.0072441714792141,2.41258934700799,166.022727272727,1041.27948051948,0.138204382635176,2.63407354526702,166.244318181818,668.288538961039,0.0173673454194531,2.0126869151811,No-Ulls
108.681818181818,505.018181818182,-0.186167616329502,1.90141758376018,113.744318181818,468.374253246753,-0.400554348059456,1.96666444143356,119.505681818182,1737.50853896104,-0.629321875170905,2.71339636056003,164.55625,603.694929245283,-0.215459933054112,5.77642176424605,171.31875,655.891470125786,0.484446047480892,2.48782445600302,124.4125,1222.94827044025,-0.387762869211381,2.44893781308334,201.636363636364,2279.80987012987,-2.11208019413633,6.85162195612478,180.607954545455,1457.53113636364,-0.404361129065655,2.14545459595672,138.346590909091,2563.0049025974,0.229845305230449,2.38541050680711,No-Ulls
22.2613636363636,3.0512987012987,2.00286411051733,7.08835737218755,23.9943181818182,11.1828246753247,1.49294960941573,4.24874780376741,22.9090909090909,6.1174025974026,1.86270104108864,6.19035829975753,37.41875,492.483922955975,1.79113199206461,5.78215819015375,62.16875,2092.94618710692,0.779224151849668,2.14595265131056,48.28125,1168.06505503145,1.36553426791981,3.89877767498343,21,0,NaN,NaN,21,0,NaN,NaN,21,0,NaN,NaN,No-Ulls
17.6988636363636,156.965941558442,0.577737353619466,2.20960697485251,25.1079545454545,151.056850649351,0.281999617971672,1.79238213101213,16.5852272727273,139.844123376623,0.673160972627558,2.42896182058533,72.54375,400.425746855346,0.102979688458923,1.89457161168374,83.85,590.153459119497,0.669614641622941,3.06145446939449,72.71875,679.826061320755,0.259875213500204,2.2010945095998,29.5909090909091,216.037402597403,0.963195958617791,4.52525937610965,53.0625,416.573214285714,1.76378532884957,5.84276999724698,32.4431818181818,349.128181818182,1.2977837467635,5.4407015017804,No-Ulls
66.8295454545455,147.067922077922,0.346172706601813,2.03583181933808,69.6647727272727,185.115551948052,0.0153709773259166,1.76391104402707,66.7215909090909,137.916331168831,-0.267268606251682,2.28647927113112,121.9375,308.058962264151,-0.000774632590417416,1.800742434939,126.0875,374.030031446541,-0.0842261106531687,1.63700385055621,118.1875,351.675314465409,0.073175631433783,1.81836221910265,106.431818181818,2186.02961038961,0.479309942609886,1.79382629306287,122.079545454545,1351.77649350649,0.688454709211996,2.60823090708558,102.977272727273,99.9423376623377,0.766334138666768,4.78832334436043,No-Ulls
30.4943181818182,32.1942532467532,1.3456507455713,5.07627738826671,31.625,108.487142857143,3.99600388112183,23.5786691337442,49.6590909090909,566.797402597403,1.06632137679196,3.44254040201722,39.63125,414.38518081761,3.2272771270421,13.8380125847601,87.8,4164.47547169811,1.07556848754343,2.64620173240951,174.125,2126.99056603774,-0.950998136092934,3.37247696620547,28.5795454545455,37.8907792207792,1.80217808363974,6.04839570917089,94.5,5784.12571428571,0.912926996248314,2.21476880400624,162.732954545455,5101.38542207792,-0.494225577725571,1.61147652632122,No-Ulls
69.3920454545455,61.7825649350649,0.376754266699883,2.26415078947773,65.9488636363636,41.6830844155844,0.22804963548074,1.99786735198432,73.1590909090909,93.3231168831169,0.490037012028113,2.20924683901818,119.08125,1197.45876572327,1.67903492419526,5.44210340406338,97,840.62893081761,1.89531567640938,8.78124148902673,104.06875,781.687067610063,0.128004314457409,5.71375972665317,87.7045454545455,3154.95220779221,0.772396338879151,2.55537896321609,74.9488636363636,1429.84308441558,1.30004782936584,5.242752161391,88.1079545454545,1244.35970779221,0.817893802384267,3.9873738702266,No-Ulls
57.3181818181818,30.2296103896104,0.27245269661407,2.2461641162388,61.0852272727273,40.9698376623377,0.688222579242185,2.8264477286686,58.7272727272727,101.090909090909,1.76183407669689,7.28557436831064,100.525,814.389308176101,0.55717388484387,1.90521738295516,106.8625,813.213679245283,1.15310539371629,3.42060219262097,116.225,1572.84213836478,0.631970199874075,1.84537160784621,63.8238636363636,1686.2487987013,1.15758529591727,3.25574408697703,55.3238636363636,1322.88308441558,1.83360873068362,5.72925164198638,58.0909090909091,2347.78597402597,1.67572618265217,4.45622010217046,No-Ulls
34.1931818181818,15.551038961039,1.17216167719021,4.31968607547521,48.3863636363636,140.055584415584,1.13839274620326,4.01140478121902,35.2556818181818,21.1171103896104,1.57421904171925,5.88706470355263,54.70625,177.781092767296,0.477033143270247,2.39880686865922,86.05625,279.902476415094,0.318752982483148,2.27223553546918,47.475,120.427044025157,0.680220371011177,2.64032937524418,71.0795454545455,646.187922077922,-0.378214908607907,2.10362422445103,93.1931818181818,1336.06532467532,-0.727678504081469,2.29168406094067,58.1136363636364,367.735584415584,0.0717419729009171,2.07621245933579,No-Ulls
67.2897727272727,577.841266233766,0.270526094884273,2.24650272346335,102.136363636364,682.36987012987,0.575416916536453,2.33334011945067,77.3806818181818,422.739967532468,0.0279207803512943,2.21970635072034,120.025,1466.80440251572,-0.0257566151730881,1.99341237747025,184.1375,207.326886792453,-0.367373066319359,1.83978116380792,135.2625,864.760849056604,0.220925869570454,1.92640314678762,129.914772727273,1074.48983766234,-0.525824324945703,2.77799079633512,180.261363636364,219.19987012987,-1.2679287140643,4.06073630007618,154.5625,833.276071428571,-1.05836477159564,3.5160957768944,No-Ulls
